participantId,teamId,championId,spell1Id,spell2Id,stats.participantId,stats.win,stats.item0,stats.item1,stats.item2,stats.item3,stats.item4,stats.item5,stats.item6,stats.kills,stats.deaths,stats.assists,stats.largestKillingSpree,stats.largestMultiKill,stats.killingSprees,stats.longestTimeSpentLiving,stats.doubleKills,stats.tripleKills,stats.quadraKills,stats.pentaKills,stats.unrealKills,stats.totalDamageDealt,stats.magicDamageDealt,stats.physicalDamageDealt,stats.trueDamageDealt,stats.largestCriticalStrike,stats.totalDamageDealtToChampions,stats.magicDamageDealtToChampions,stats.physicalDamageDealtToChampions,stats.trueDamageDealtToChampions,stats.totalHeal,stats.totalUnitsHealed,stats.damageSelfMitigated,stats.damageDealtToObjectives,stats.damageDealtToTurrets,stats.visionScore,stats.timeCCingOthers,stats.totalDamageTaken,stats.magicalDamageTaken,stats.physicalDamageTaken,stats.trueDamageTaken,stats.goldEarned,stats.goldSpent,stats.turretKills,stats.inhibitorKills,stats.totalMinionsKilled,stats.neutralMinionsKilled,stats.totalTimeCrowdControlDealt,stats.champLevel,stats.visionWardsBoughtInGame,stats.sightWardsBoughtInGame,stats.firstBloodKill,stats.firstBloodAssist,stats.firstTowerKill,stats.firstTowerAssist,stats.firstInhibitorKill,stats.firstInhibitorAssist,stats.combatPlayerScore,stats.objectivePlayerScore,stats.totalPlayerScore,stats.totalScoreRank,stats.playerScore0,stats.playerScore1,stats.playerScore2,stats.playerScore3,stats.playerScore4,stats.playerScore5,stats.playerScore6,stats.playerScore7,stats.playerScore8,stats.playerScore9,stats.perk0,stats.perk0Var1,stats.perk0Var2,stats.perk0Var3,stats.perk1,stats.perk1Var1,stats.perk1Var2,stats.perk1Var3,stats.perk2,stats.perk2Var1,stats.perk2Var2,stats.perk2Var3,stats.perk3,stats.perk3Var1,stats.perk3Var2,stats.perk3Var3,stats.perk4,stats.perk4Var1,stats.perk4Var2,stats.perk4Var3,stats.perk5,stats.perk5Var1,stats.perk5Var2,stats.perk5Var3,stats.perkPrimaryStyle,stats.perkSubStyle,stats.statPerk0,stats.statPerk1,stats.statPerk2,timeline.participantId,timeline.role,timeline.lane,subType,gameLength,timeline.creepsPerMinDeltas.10-20,timeline.creepsPerMinDeltas.0-10,timeline.xpPerMinDeltas.10-20,timeline.xpPerMinDeltas.0-10,timeline.goldPerMinDeltas.10-20,timeline.goldPerMinDeltas.0-10,timeline.damageTakenPerMinDeltas.10-20,timeline.damageTakenPerMinDeltas.0-10,timeline.csDiffPerMinDeltas.10-20,timeline.csDiffPerMinDeltas.0-10,timeline.xpDiffPerMinDeltas.10-20,timeline.xpDiffPerMinDeltas.0-10,timeline.damageTakenDiffPerMinDeltas.10-20,timeline.damageTakenDiffPerMinDeltas.0-10,stats.neutralMinionsKilledTeamJungle,stats.neutralMinionsKilledEnemyJungle,stats.wardsPlaced,stats.wardsKilled,timeline.creepsPerMinDeltas.30-end,timeline.creepsPerMinDeltas.20-30,timeline.xpPerMinDeltas.30-end,timeline.xpPerMinDeltas.20-30,timeline.goldPerMinDeltas.30-end,timeline.goldPerMinDeltas.20-30,timeline.csDiffPerMinDeltas.30-end,timeline.csDiffPerMinDeltas.20-30,timeline.xpDiffPerMinDeltas.30-end,timeline.xpDiffPerMinDeltas.20-30,timeline.damageTakenPerMinDeltas.30-end,timeline.damageTakenPerMinDeltas.20-30,timeline.damageTakenDiffPerMinDeltas.30-end,timeline.damageTakenDiffPerMinDeltas.20-30,highestAchievedSeasonTier
2,100,110,7,4,2,True,3142,3031,3031,3158,3814,3033,3363,18,9,15,6,2,4,651,3,0,0,0,0,247152,11941,219844,15367,1145,49566,6008,41993,1564,5797,5,14200,16296,5080,42,59,28441,9305,17003,2132,20843,19975,2,0,233,17,504,18,1,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,3160,0,0,8226,250,1147,0,8210,0,0,0,8237,676,0,0,8304,9,0,0,8345,3,0,0,8200,8300,5008,5008,5002,2,DUO_CARRY,BOTTOM,420,2368,7.7,6.2,485.2,312.8,491.59999999999997,416.20000000000005,372.7,343.7,-0.6500000000000001,-0.5999999999999996,50.54999999999998,34.099999999999994,-319.95000000000005,-119.09999999999997,10.0,0.0,13.0,13.0,4.4,4.5,591.2,417.5,542.8,476.1,0.5,-0.15000000000000036,8.100000000000023,-179.90000000000006,908.8,898.0,54.60000000000002,-102.44999999999999,
3,100,236,7,4,3,False,3123,3153,3006,3031,0,3508,3363,4,5,8,2,1,1,676,0,0,0,0,0,178660,6461,168674,3524,623,19870,2056,17393,420,3030,3,10917,2636,86,19,5,21654,6278,15033,342,12682,12475,0,0,229,28,103,15,1,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1527,777,750,8009,1982,500,0,9104,17,40,0,8014,539,0,0,8275,7,0,0,8236,28,0,0,8000,8200,5005,5008,5002,3,DUO_CARRY,BOTTOM,420,2073,6.5,6.1,378.79999999999995,299.0,323.5,250.5,642.4,252.9,0.050000000000000044,-1.15,-3.299999999999983,7.8500000000000085,291.54999999999995,25.45000000000001,28.0,0.0,8.0,5.0,,7.6,,492.9,,415.1,,-0.24999999999999956,,-125.30000000000001,,662.7,,156.90000000000003,
1,100,245,14,4,1,True,3100,3152,3020,3089,0,0,3364,13,1,4,11,2,2,201,1,0,0,0,0,64895,60374,3610,910,0,12838,11186,1123,528,3122,1,5689,2900,2322,6,13,9979,7136,2680,162,11556,10100,0,0,71,10,215,11,0,0,True,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,928,0,0,8143,630,0,0,8138,30,0,0,8135,2712,5,0,8410,57,0,0,8304,4,0,0,8100,8300,5005,5008,5002,1,DUO_SUPPORT,NONE,900,707,,6.5,,570.2,,937.4000000000001,,719.2,,1.82,,144.16000000000003,,-274.67999999999995,0.0,9.0,0.0,2.0,,,,,,,,,,,,,,,
9,200,145,1,4,9,False,3115,3124,3006,3031,3089,3285,3364,23,13,8,6,2,6,294,5,0,0,0,0,153307,53086,99692,528,574,56346,30661,25237,448,1433,1,16327,991,0,12,2,28136,9658,17664,813,21838,17900,0,0,113,28,19,22,0,0,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,3408,1603,1805,9111,1501,620,0,9104,6,40,0,8014,1587,0,0,8234,13240,0,0,8275,19,0,0,8000,8200,5005,5008,5002,9,NONE,JUNGLE,900,1444,5.0,5.300000000000001,1402.1,561.1,928.8,844.0,1695.1,759.9000000000001,,,,,,,28.0,0.0,1.0,4.0,,,,,,,,,,,,,,,
8,200,523,7,4,8,True,1055,3006,3031,3085,3046,0,3363,5,3,7,2,1,2,741,0,0,0,0,0,169315,4492,157810,7012,678,17934,2136,15600,198,2694,3,7915,18277,7754,19,13,15252,6047,8861,342,11861,10275,2,0,194,24,241,14,1,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,153,0,0,8009,1483,500,0,9103,26,40,0,8014,576,0,0,8275,9,0,0,8236,14,0,0,8000,8200,5005,5008,5002,8,DUO_CARRY,BOTTOM,420,1778,8.1,6.1,403.9,301.8,381.29999999999995,253.9,448.6,333.0,0.3999999999999999,0.10000000000000031,74.0,37.25000000000003,-197.85000000000002,-16.099999999999994,16.0,4.0,7.0,5.0,,,,,,,,,,,,,,,
4,100,110,7,4,4,True,3142,3026,3179,3033,3158,3814,3363,16,3,17,9,2,3,1170,3,0,0,0,0,189212,8980,178631,1600,0,37636,5755,31315,565,3424,4,9327,8881,4729,30,56,15218,3995,11150,72,17535,15235,1,1,224,21,447,16,1,0,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,3285,0,0,8226,250,1085,0,8210,0,0,0,8237,755,0,0,8304,8,1,5,8345,3,0,0,8200,8300,5008,5008,5002,4,DUO,MIDDLE,420,2100,8.0,7.5,465.5,353.6,503.9,429.1,345.8,245.7,,,,,,,8.0,8.0,9.0,5.0,4.6,4.6,616.4,496.1,630.2,455.3,,,,,834.6,513.0,,,
2,100,81,1,4,2,True,3042,3025,3812,1054,3158,3033,3363,14,5,10,6,3,2,633,2,1,0,0,0,164114,27968,133685,2460,0,33887,9830,22767,1290,5074,1,23955,12232,8486,29,15,27396,10909,13891,2594,15256,12975,5,1,190,12,378,15,1,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,3,10,0,8009,12033,500,0,9103,23,50,0,8014,708,0,0,8345,3,0,0,8410,124,0,0,8000,8300,5005,5008,5002,2,DUO_CARRY,BOTTOM,420,1929,5.800000000000001,7.0,395.9,280.9,492.5,253.4,704.2,389.3,-0.09999999999999987,-0.04999999999999982,-58.19999999999999,-3.700000000000017,-119.45000000000002,-36.750000000000014,12.0,0.0,6.0,7.0,,4.7,,600.7,,550.8,,-0.7999999999999999,,172.64999999999995,,1341.5,,-170.5,
7,200,429,7,4,7,True,3085,3153,3006,3031,1038,1053,3363,8,6,4,3,1,2,380,0,0,0,0,0,213062,2298,206881,3882,798,28110,1437,25001,1672,4217,3,16101,17528,4898,18,34,18352,4186,11681,2485,15122,13100,3,1,242,24,383,16,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9923,92,92,0,8139,877,0,0,8138,18,0,0,8135,1159,5,0,9101,4599,6506,0,9104,21,20,0,8100,8000,5005,5008,5002,7,DUO_CARRY,BOTTOM,420,2050,7.0,6.6,421.1,238.6,416.1,279.5,675.9,282.9,-1.1,-0.6500000000000001,-5.5,-60.29999999999998,123.60000000000002,120.84999999999998,13.0,4.0,6.0,9.0,,7.1,,602.7,,507.6,,2.220446049250313e-16,,21.549999999999955,,468.4,,48.05000000000007,
7,200,523,1,4,7,False,3085,3006,3508,2055,0,0,3363,1,7,7,0,1,0,468,0,0,0,0,0,98556,970,88128,9457,511,12244,575,11197,471,551,1,8261,3557,1604,15,16,17612,5573,11759,279,7748,7600,0,0,148,10,222,12,2,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,30,0,8009,1171,500,0,9103,0,0,0,8014,142,0,0,8275,8,0,0,8236,14,0,0,8000,8200,5005,5008,5002,7,DUO_CARRY,BOTTOM,420,1536,7.1,5.6,462.3,260.5,353.0,213.6,697.3,488.7,-0.9500000000000002,-1.1000000000000003,-55.299999999999926,-25.75,-91.5,85.64999999999998,7.0,0.0,6.0,2.0,,,,,,,,,,,,,,,
2,100,222,7,4,2,False,1038,3095,3006,3094,3031,3033,3363,13,9,17,4,3,3,379,1,1,0,0,0,172865,8306,162582,1975,928,30811,3035,27180,595,1334,5,6315,11620,3951,5,31,16419,8730,7188,500,15579,14900,2,0,175,31,153,16,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,20,0,8009,3842,500,0,9104,12,50,0,8014,806,0,0,8275,10,0,0,8236,28,0,0,8000,8200,5005,5008,5002,2,DUO_CARRY,BOTTOM,420,1864,4.800000000000001,7.1,409.4,304.8,397.9,306.0,665.5,285.1,0.0,0.75,-156.95,-11.149999999999991,-28.999999999999943,5.049999999999969,27.0,4.0,4.0,1.0,,5.6,,756.1,,761.0,,1.9500000000000002,,186.95000000000002,,529.8,,-244.20000000000005,
2,100,84,14,4,2,False,3157,3146,3020,3089,3165,0,3340,14,13,3,4,2,4,234,2,0,0,0,0,77587,65047,11816,723,0,23288,17845,4751,690,3354,1,19580,1291,1291,5,6,32095,18788,12733,574,15420,14000,0,0,87,4,74,13,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1784,0,0,8143,784,0,0,8138,30,0,0,8135,2316,5,0,9111,372,340,0,9103,14,50,0,8100,8000,5008,5008,5002,2,DUO,NONE,900,1024,,5.800000000000001,,333.3,,784.3,,1402.3,,-0.7999999999999994,,-75.6399999999999,,256.94,4.0,0.0,3.0,0.0,,,,,,,,,,,,,,,
8,200,235,7,4,8,False,3134,0,3179,3864,3123,3009,3364,1,8,7,0,1,0,697,0,0,0,0,0,35904,0,35874,30,314,12102,0,12102,0,6689,5,5640,676,676,45,29,14136,6394,7289,452,6781,5550,0,0,23,1,115,12,2,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8351,41,0,0,8304,12,0,0,8345,3,0,0,8410,71,0,0,8009,1138,500,0,9103,0,0,0,8300,8000,5008,5008,5002,8,DUO_SUPPORT,BOTTOM,420,1736,1.0,0.6,343.6,294.7,271.2,163.10000000000002,711.4,200.6,-0.09999999999999987,-0.6000000000000001,-32.94999999999999,-29.35000000000001,409.79999999999995,163.7,0.0,0.0,16.0,13.0,,,,,,,,,,,,,,,
10,200,110,7,4,10,False,3142,3814,3179,3035,3123,3158,3363,8,6,4,3,2,3,698,1,0,0,0,0,136721,4861,126469,5390,0,18281,1620,16511,148,3092,3,8298,9448,2994,18,18,16815,7118,9586,110,12037,11625,2,0,162,8,253,13,1,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1513,0,0,8224,463,0,0,8210,0,0,0,8237,471,0,0,8304,8,1,5,8345,3,0,0,8200,8300,5008,5008,5002,10,DUO_CARRY,BOTTOM,420,1907,5.9,4.2,410.5,259.5,496.6,321.0,488.09999999999997,145.9,-1.6500000000000001,-1.2499999999999998,-106.35,-23.750000000000014,-169.20000000000007,-188.60000000000002,4.0,0.0,9.0,6.0,,4.6,,322.8,,273.6,,-0.9999999999999998,,-326.05,,748.8,,-456.15,
2,100,498,7,4,2,False,1055,3508,3006,3094,1037,0,3363,1,4,5,0,1,0,486,0,0,0,0,0,115494,1555,113250,688,528,8349,405,7831,112,1828,3,4014,9829,2068,25,13,12537,6039,5825,673,8860,8375,1,0,152,16,42,13,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,1,30,0,8009,637,500,0,9104,18,40,0,8014,117,0,0,8275,8,0,0,8236,14,0,0,8000,8200,5005,5008,5002,2,DUO_CARRY,BOTTOM,420,1706,5.7,5.8,405.9,255.9,312.8,241.79999999999998,373.1,307.8,,,,,,,13.0,0.0,7.0,4.0,,,,,,,,,,,,,,,
7,200,222,7,4,7,False,1055,3095,3006,3094,1038,0,3340,4,7,6,3,1,1,331,0,0,0,0,0,99279,7397,91596,286,512,18213,2922,15005,286,1869,3,4391,2129,0,6,16,13623,9379,4028,216,9491,8700,0,0,163,8,88,12,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,30,0,8009,1501,500,0,9104,14,10,0,8017,549,0,0,8275,9,0,0,8236,14,0,0,8000,8200,5005,5008,5002,7,DUO_CARRY,BOTTOM,420,1592,7.199999999999999,5.3,345.3,293.4,402.4,293.4,420.5,360.6,-0.7999999999999998,-0.9500000000000002,-139.10000000000002,-23.000000000000014,48.50000000000003,12.350000000000037,4.0,0.0,6.0,2.0,,,,,,,,,,,,,,,
7,200,81,7,4,7,True,3042,3153,3025,3158,3285,3033,3363,9,8,15,2,2,3,666,2,0,0,0,0,201909,33115,159685,9108,0,50629,13860,32115,4653,2884,4,22778,9219,2311,28,16,32859,12796,18632,1430,16282,15800,2,0,206,20,301,17,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,897,0,0,8009,12505,500,0,9103,28,0,0,8017,4707,0,0,8226,250,2138,0,8236,48,0,0,8000,8200,5005,5008,5002,7,DUO,BOTTOM,420,2451,8.3,4.2,347.6,221.8,346.5,198.3,602.8,320.9,,,,,,,12.0,0.0,12.0,1.0,2.9,5.1,603.3,569.3,542.2,448.20000000000005,,,,,1181.5,1158.8,,,
10,200,523,7,4,10,True,2421,3006,3508,3085,3031,1038,3340,7,4,12,5,2,2,776,1,0,0,0,0,235270,3627,220241,11402,925,32343,1922,28408,2012,4037,2,13945,22154,11962,19,35,21817,1778,19846,192,15791,12850,5,1,223,31,363,16,0,0,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,3,20,0,9111,690,380,0,9103,30,30,0,8299,402,0,0,8275,9,0,0,8236,28,0,0,8000,8200,5005,5008,5002,10,DUO_CARRY,BOTTOM,420,2178,6.0,8.5,326.3,317.20000000000005,277.70000000000005,269.79999999999995,664.8,109.80000000000001,-1.2000000000000004,-0.5500000000000003,-190.39999999999998,0.9500000000000028,-50.599999999999966,-151.45,25.0,1.0,9.0,3.0,4.6,4.2,492.2,625.0,504.6,540.7,0.3999999999999999,0.9500000000000001,45.10000000000002,238.74999999999997,590.8,718.3,-168.5000000000001,-520.3,
4,100,81,7,4,4,True,3042,3387,1055,3158,3285,0,3340,7,0,6,7,2,1,0,1,0,0,0,0,133477,15814,112463,5200,0,17132,3665,12706,760,493,2,3455,9130,4755,15,6,4934,715,4035,183,10522,9775,1,1,190,22,199,13,1,0,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,150,0,0,8009,5147,500,0,9104,16,30,0,8017,646,0,0,8226,250,599,0,8236,24,0,0,8000,8200,5005,5008,5002,4,DUO_CARRY,BOTTOM,420,1476,9.7,7.699999999999999,512.9,326.7,494.5,272.6,276.9,105.5,0.7,0.6000000000000001,158.89999999999998,9.599999999999994,-189.55000000000007,-27.75,4.0,18.0,7.0,2.0,,,,,,,,,,,,,,,
10,200,222,7,4,10,True,3031,3095,3006,3094,3155,3085,3363,7,6,18,3,2,2,988,1,0,0,0,0,223038,13073,208325,1640,804,29180,4350,24341,488,2619,3,7391,14365,8288,19,32,15984,7390,8114,479,17142,14775,4,1,242,35,160,17,1,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,50,0,8009,3959,500,0,9104,19,0,0,8014,534,0,0,8275,12,0,0,8236,28,0,0,8000,8200,5005,5008,5002,10,DUO_CARRY,BOTTOM,420,2328,6.1,8.399999999999999,333.8,302.4,382.4,308.9,279.7,164.6,-0.30000000000000004,1.0999999999999996,-59.249999999999986,43.0,-32.95000000000002,-36.099999999999994,27.0,4.0,10.0,3.0,4.4,4.8,618.2,421.1,449.8,377.2,0.30000000000000027,0.10000000000000009,142.39999999999998,25.349999999999994,743.2,592.7,-74.89999999999998,-332.90000000000003,
3,100,22,7,4,3,False,1018,3508,3006,3085,1038,1037,3363,5,11,8,0,1,0,331,0,0,0,0,0,132967,1481,101434,30050,369,19680,1381,18012,285,2953,4,8244,1665,0,25,42,18762,3663,13930,1168,10385,10475,0,0,162,8,588,13,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,20,0,9111,800,260,0,9104,18,40,0,8014,414,0,0,8275,11,0,0,8236,14,0,0,8000,8200,5005,5008,5002,3,DUO_CARRY,BOTTOM,420,1758,4.6,6.2,343.8,262.3,318.79999999999995,288.70000000000005,670.9,351.29999999999995,-0.6000000000000001,-1.5499999999999996,-103.65,-37.54999999999998,-53.400000000000034,57.900000000000034,5.0,0.0,8.0,4.0,,,,,,,,,,,,,,,
10,200,202,7,4,10,False,1055,3095,3009,1038,3094,0,3363,5,5,7,3,2,2,532,2,0,0,0,0,99137,5997,93140,0,841,12255,1825,10429,0,2680,3,4967,2873,2341,23,16,12178,4254,7730,194,9453,8650,0,0,161,1,102,12,2,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,920,0,0,9111,362,240,0,9104,15,0,0,8014,326,0,0,8275,8,0,0,8236,14,0,0,8000,8200,5005,5008,5002,10,DUO_CARRY,BOTTOM,420,1580,7.1,7.1,461.0,323.1,485.0,279.0,442.3,244.6,1.3500000000000003,0.0499999999999996,98.45,-24.650000000000006,-8.650000000000034,44.349999999999966,1.0,0.0,10.0,4.0,,,,,,,,,,,,,,,
5,100,236,7,4,5,False,1038,3153,1055,3006,3133,0,3340,1,5,3,0,1,0,659,0,0,0,0,0,89020,1790,87183,47,0,8079,798,7233,47,1147,3,7507,553,379,10,1,16826,4110,12249,467,8171,7300,0,0,185,0,11,11,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,563,361,201,9111,168,80,0,9104,20,20,0,8014,121,0,0,8275,8,0,0,8236,14,0,0,8000,8200,5005,5008,5002,5,DUO_CARRY,BOTTOM,420,1414,7.0,8.0,350.3,258.5,353.0,277.3,972.5,206.6,,,,,,,0.0,0.0,6.0,1.0,,,,,,,,,,,,,,,
10,200,114,6,4,10,False,3072,3074,3812,3111,0,0,3340,7,14,7,2,1,2,178,0,0,0,0,0,79047,4185,71841,3020,545,18531,1388,14333,2809,4062,2,33022,10831,4479,2,10,26487,8170,15441,2875,12764,12200,1,0,66,23,119,13,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1172,803,368,9111,456,280,0,9104,8,10,0,8014,407,0,0,8473,448,0,0,8453,1211,4,0,8000,8400,5005,5008,5002,10,DUO_SUPPORT,NONE,900,951,,3.4,,492.9,,773.7,,1163.1,,-1.1600000000000001,,-72.4,,189.11999999999995,9.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
5,100,86,6,4,5,False,3006,3075,3031,3065,1038,1037,3340,10,13,4,2,2,2,122,1,0,0,0,0,73375,1910,68986,2478,489,23653,455,20764,2434,468,1,43492,990,990,2,31,29965,17237,11736,991,13130,12675,0,0,55,29,72,11,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,185,132,53,9111,603,280,0,9104,9,0,0,8014,362,0,0,8473,642,0,0,8453,771,907,0,8000,8400,5005,5008,5002,5,DUO_SUPPORT,NONE,900,904,,3.4000000000000004,,418.7,,837.2,,1454.1,,-1.98,,-87.00000000000006,,227.23999999999995,13.0,12.0,0.0,1.0,,,,,,,,,,,,,,,
7,200,202,6,4,7,False,3046,3095,3009,3094,3123,0,3340,4,16,5,0,1,0,167,0,0,0,0,0,76203,8567,67512,123,1627,15201,1892,13184,123,877,1,7595,2133,2133,4,22,22973,5996,16928,48,12026,10300,1,0,69,8,99,13,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,988,0,0,9111,167,180,0,9104,11,20,0,8014,148,0,0,8304,4,3,0,8345,4,0,0,8000,8300,5005,5008,5002,7,DUO_SUPPORT,NONE,900,1009,,4.6,,453.4,,698.7,,1065.6,,-1.04,,-107.64000000000001,,335.27999999999986,8.0,0.0,2.0,1.0,,,,,,,,,,,,,,,
2,100,110,7,4,2,False,3134,3179,2422,1055,3133,3123,3340,4,3,0,3,1,1,572,0,0,0,0,0,53491,2602,50417,471,0,7697,1257,6440,0,738,2,2709,868,868,13,12,7589,3922,3196,469,6493,5900,0,0,117,0,143,10,0,0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,683,0,0,8226,250,169,0,8210,0,0,0,8237,280,0,0,8304,11,1,5,8345,3,0,0,8200,8300,5008,5008,5002,2,DUO_SUPPORT,NONE,420,1150,,6.9,,281.5,,244.10000000000002,,245.8,,-0.7400000000000002,,-90.85999999999996,,31.02000000000001,0.0,0.0,4.0,4.0,,,,,,,,,,,,,,,
8,200,236,7,4,8,True,1037,3153,3006,0,1038,3508,3363,7,0,7,7,1,1,0,0,0,0,0,0,155205,3081,144625,7498,731,15092,1198,13810,84,2312,4,4032,22389,7427,21,2,9657,4422,5234,0,12401,10450,3,1,212,16,28,14,1,0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1125,603,521,8009,2333,500,0,9104,12,30,0,8014,358,0,0,8275,7,0,0,8236,14,0,0,8000,8200,5005,5008,5002,8,DUO_CARRY,BOTTOM,420,1566,7.6,8.3,371.2,275.8,466.5,305.1,305.20000000000005,194.7,1.2000000000000002,1.15,88.94999999999999,57.39999999999998,-57.150000000000006,33.69999999999998,4.0,4.0,9.0,3.0,,,,,,,,,,,,,,,
10,200,523,7,4,10,True,1054,3508,3085,3006,0,0,3363,6,4,6,4,1,1,744,0,0,0,0,0,92247,1828,90418,0,443,16218,1078,15140,0,2395,4,5983,9784,7274,12,7,10147,3290,6456,400,10074,7575,4,1,146,12,109,11,1,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,91,0,0,9101,995,1128,0,9103,0,0,0,8014,276,0,0,8275,7,0,0,8236,14,0,0,8000,8200,5005,5008,5002,10,DUO_CARRY,BOTTOM,420,1368,5.9,6.9,446.6,297.0,474.29999999999995,316.0,375.5,421.4,2.220446049250313e-16,0.5000000000000002,22.849999999999994,-5.0,-61.85000000000005,7.0,0.0,4.0,7.0,2.0,,,,,,,,,,,,,,,
7,200,81,7,4,7,True,3042,3078,1055,3158,1036,0,3363,2,2,4,0,1,0,763,0,0,0,0,0,99328,6208,90114,3005,0,11133,2580,8552,0,659,1,4597,3020,3020,12,0,12609,5695,6132,781,8281,7958,1,0,186,0,0,11,1,0,True,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,16,0,0,8009,1564,500,0,9103,0,0,0,8017,454,0,0,8226,250,713,0,8236,14,0,0,8000,8200,5005,5008,5002,7,DUO_CARRY,BOTTOM,420,1353,8.6,7.5,382.0,305.0,371.2,305.29999999999995,483.3,305.9,-0.3500000000000001,-1.0000000000000004,67.35,4.050000000000011,-397.8,-162.85000000000002,0.0,0.0,7.0,4.0,,,,,,,,,,,,,,,
5,100,110,7,4,5,True,1055,3153,3006,3124,1042,0,3363,6,0,8,6,2,1,0,1,0,0,0,0,77516,6182,71333,0,0,11624,2291,9333,0,1402,3,3276,13761,6758,13,11,5523,1948,3484,90,9389,8375,3,0,143,4,163,11,1,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,1,40,0,9101,1120,1177,0,9104,10,50,0,8014,277,0,0,8275,6,0,0,8236,4,0,0,8000,8200,5005,5008,5002,5,DUO_SUPPORT,NONE,420,1190,,8.0,,347.6,,347.4,,171.5,,0.25999999999999956,,63.78,,-75.92000000000002,0.0,0.0,5.0,1.0,,,,,,,,,,,,,,,
5,100,163,7,4,5,True,1056,1029,3285,3020,3916,1052,3363,4,2,8,3,1,1,1004,0,0,0,0,0,53044,40786,12050,207,0,10455,9472,776,207,1786,3,2219,5404,2853,8,9,6396,378,6018,0,8045,7210,1,0,128,0,168,10,1,0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,690,0,0,8126,317,0,0,8138,30,0,0,8135,939,4,0,8237,269,0,0,8226,250,342,0,8100,8200,5008,5008,5002,5,DUO_CARRY,BOTTOM,420,1248,5.4,7.3999999999999995,343.3,336.79999999999995,370.1,327.1,584.7,52.0,-0.5999999999999994,0.7,33.349999999999994,76.94999999999999,12.899999999999977,-138.0,0.0,0.0,2.0,3.0,,,,,,,,,,,,,,,
5,100,81,7,4,5,True,3042,3144,1054,3158,3078,1043,3363,7,4,8,4,2,1,684,1,0,0,0,0,141984,18339,122838,806,0,27856,9121,18683,52,2104,3,9191,13964,8684,11,0,23201,8424,14001,774,11189,10208,3,2,172,0,27,14,1,0,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,190,0,0,8009,5348,500,0,9103,30,10,0,8014,409,0,0,8226,250,1165,0,8210,0,0,0,8000,8200,5005,5008,5002,5,DUO_CARRY,BOTTOM,420,1864,5.5,6.4,314.0,267.5,326.6,240.5,773.6,326.6,-0.5999999999999998,-0.9999999999999998,-48.95,-29.55000000000001,-335.09999999999997,-17.850000000000023,0.0,0.0,6.0,1.0,,5.1,,544.0,,429.29999999999995,,-0.09999999999999987,,198.79999999999995,,1040.2,,-532.9000000000001,
